f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,class
f00,f10,f20,f30,f40,f51,f61,f71,f80,0.8207,0.0265,0.7618,0.058,0.6606,0.991,0.1991,1.0866,2.0986,C4
f00,f10,f20,f30,f41,f50,f61,f71,f80,0.4019,0.4174,0.6021,1.9555,0.691,0.1938,0.2024,0.4099,0.2295,C4
f00,f10,f20,f30,f41,f50,f61,f71,f80,0.9929,1.3411,1.2013,1.1552,1.6148,0.4421,1.0137,0.9509,0.8534,C4
f01,f10,f20,f30,f40,f50,f60,f71,f80,1.1112,0.2697,0.8854,0.1441,1.1708,0.1533,0.1983,0.4669,0.1251,C4
f00,f10,f20,f30,f41,f50,f61,f71,f80,0.7413,0.3432,0.7541,1.8809,1.4267,1.0216,0.4104,0.9215,0.779,C4
f00,f10,f21,f31,f41,f50,f61,f71,f80,1.3213,0.054,0.1605,1.3244,0.1732,1.1387,0.8975,1.0163,0.1674,C4
f00,f11,f21,f31,f40,f50,f61,f70,f80,1.3255,0.0657,1.1544,2.1577,1.3023,0.1862,0.7107,0.8996,0.8571,C4
f00,f10,f20,f30,f40,f50,f61,f71,f80,0.8681,1.4043,1.0454,1.9355,1.1857,1.1023,0.2143,0.5584,0.4598,C4
f00,f10,f20,f30,f40,f50,f61,f70,f80,1.2503,1.4828,0.3943,0.459,0.2415,0.6457,0.8957,0.5234,0.9678,C4
f01,f10,f20,f30,f41,f51,f60,f71,f80,0.9649,1.2456,1.1186,0.3508,0.4054,1.054,0.4727,0.9355,0.4672,C4
f01,f10,f20,f31,f40,f51,f61,f71,f80,1.0244,0.9318,0.2337,2.3327,1.2885,0.5744,1.0678,0.059,0.574,C4
f00,f10,f20,f30,f40,f51,f61,f70,f80,0.8122,0.4031,1.0729,1.7931,0.2961,0.3865,0.1309,0.8983,1.2797,C4
f00,f11,f20,f30,f40,f51,f61,f71,f80,0.0532,0.179,0.1913,1.5201,0.0876,1.1929,0.0827,0.8217,0.3422,C4
f00,f10,f20,f30,f41,f50,f61,f71,f80,0.1569,1.3267,0.827,1.7465,0.3029,0.1689,0.0547,0.6918,1.9192,C4
f00,f10,f20,f30,f41,f50,f60,f71,f80,1.0621,0.6436,0.4319,1.8823,1.5574,1.0711,0.6925,0.155,0.626,C4
f01,f10,f20,f30,f41,f50,f61,f71,f80,0.4619,0.2914,0.6473,0.503,0.8309,0.9224,0.3747,1.0528,0.1757,C4
f00,f10,f20,f30,f41,f51,f61,f71,f81,0.4799,0.7302,0.8282,1.0344,0.8644,0.3864,0.3502,0.633,1.45,C4
f01,f10,f20,f30,f41,f50,f61,f71,f80,0.0251,0.8033,1.0389,0.4658,1.3597,0.8282,0.6282,0.7747,1.2831,C4
f00,f11,f20,f30,f41,f50,f60,f71,f80,0.0032,1.3562,0.4324,1.7354,0.0872,0.0502,0.0316,0.3645,1.9311,C4
f00,f11,f20,f30,f41,f50,f61,f70,f80,1.28,0.3159,1.2815,2.3796,0.669,0.6286,1.0092,0.3781,1.7889,C4
f01,f10,f20,f31,f41,f50,f61,f71,f80,0.6085,1.5264,1.0521,0.6915,1.5765,0.1342,0.1014,0.6886,0.3691,C4
f00,f10,f20,f30,f41,f51,f60,f70,f81,0.956,1.1407,0.4626,0.8074,0.1282,0.1583,0.4668,0.858,1.7244,C4
f01,f11,f20,f31,f40,f50,f61,f71,f80,1.1633,0.75,0.396,0.8246,0.3509,0.7089,0.1875,0.2619,1.8035,C4
f00,f10,f20,f31,f41,f50,f61,f71,f80,1.0848,1.2744,0.3895,2.4174,0.8207,1.1186,1.006,1.0839,0.875,C4
f01,f10,f20,f30,f41,f50,f61,f71,f81,0.4469,1.3051,1.0829,0.871,0.7347,0.2422,1.0459,0.3222,1.3775,C4
f00,f10,f20,f30,f40,f50,f61,f71,f80,1.0784,0.8785,0.6239,2.2714,1.0243,0.7589,1.0853,0.2503,1.5162,C4
f01,f10,f20,f31,f41,f50,f60,f70,f80,0.34,1.2686,0.4274,0.0122,1.2407,0.0101,0.1675,1.0734,0.962,C4
f01,f10,f20,f30,f40,f50,f61,f71,f80,1.1512,0.1674,0.45,0.1737,1.3484,0.5525,0.513,0.6252,0.9304,C4
f00,f10,f20,f30,f40,f50,f60,f70,f80,0.6429,1.4817,1.0733,1.6771,0.1846,0.668,0.763,0.5854,0.4841,C4
f00,f10,f20,f30,f41,f51,f60,f71,f80,0.0717,1.0011,0.7997,0.9957,0.3543,0.6907,0.1462,0.8787,1.4809,C4
f01,f10,f20,f30,f40,f50,f61,f70,f80,0.2901,0.4515,0.0841,1.5469,0.7248,0.2154,0.3768,0.1109,1.8325,C4
f01,f10,f20,f30,f41,f51,f61,f71,f80,0.1532,1.0622,0.1239,1.8678,0.9849,0.8697,1.1814,0.6086,1.8731,C4
f00,f10,f20,f30,f41,f50,f61,f71,f80,1.1428,1.4363,0.0271,0.6921,0.3738,0.527,0.7248,0.0516,1.7525,C4
f00,f10,f20,f30,f40,f50,f61,f70,f80,0.1481,0.1585,0.9069,2.0192,0.8428,1.0946,0.0659,0.6192,1.3442,C4
f00,f10,f20,f30,f41,f51,f61,f70,f81,0.7583,1.2558,1.2479,2.22,0.9002,0.5017,1.0206,0.8414,0.304,C4
f00,f11,f20,f31,f40,f50,f61,f71,f80,1.3067,0.8702,0.5743,1.1924,0.8583,0.7503,0.6265,0.9763,0.9796,C4
f00,f10,f20,f31,f41,f50,f60,f71,f80,0.0208,0.679,0.9928,0.1997,0.6075,0.6625,1.0813,0.4832,2.0065,C4
f00,f10,f20,f31,f40,f50,f61,f71,f80,0.547,0.7117,0.4312,0.1451,0.2594,0.0628,0.639,0.3749,0.4023,C4
f00,f10,f20,f30,f41,f50,f61,f71,f80,0.2536,0.9711,0.9841,1.6865,1.3525,1.2029,1.1273,0.8007,1.8001,C4
f00,f10,f21,f31,f41,f50,f61,f70,f80,0.0157,0.8853,1.0487,0.5035,0.508,0.447,0.652,0.1211,0.3978,C4
f00,f10,f20,f31,f41,f50,f61,f71,f80,1.2488,0.3569,0.2709,0.4317,0.535,0.2262,0.5347,0.6863,1.2348,C4
f00,f10,f20,f31,f41,f50,f60,f70,f80,1.0755,0.7556,0.3948,0.1824,0.9416,0.3012,0.9635,0.4919,1.6496,C4
f00,f11,f20,f30,f41,f50,f61,f70,f80,0.4397,1.4258,0.1174,0.5248,0.2069,0.3592,0.1031,0.101,1.1591,C4
f01,f11,f20,f31,f41,f50,f60,f70,f80,1.0659,1.2587,0.1368,1.6606,0.86,0.7162,0.7292,0.6266,0.1244,C4
f00,f10,f20,f30,f41,f50,f60,f70,f80,0.145,0.6705,0.4224,0.1097,0.7567,0.9836,0.506,0.2661,1.8407,C4
f00,f10,f20,f30,f41,f51,f61,f70,f80,0.6825,1.3816,0.2583,1.0864,0.4735,0.3468,0.1288,0.6911,0.557,C4
f00,f11,f20,f30,f41,f50,f61,f70,f80,0.6717,0.3546,0.7014,2.24,1.58,0.0697,0.536,0.0079,2.0506,C4
f00,f11,f21,f31,f40,f51,f61,f71,f81,0.4794,1.0242,0.6591,1.8182,0.6944,0.7416,0.6237,0.7607,0.1171,C4
f00,f10,f20,f31,f40,f51,f61,f71,f80,0.6681,1.059,0.664,0.35,1.2207,0.1831,0.3819,0.3556,0.6471,C4
f00,f10,f21,f31,f41,f50,f61,f70,f80,0.5471,0.1066,1.0189,0.0284,0.7009,0.7692,0.9177,0.6618,0.532,C4
f00,f10,f20,f30,f41,f50,f60,f70,f80,0.7554,0.6218,0.512,1.6226,0.2582,0.4992,0.5279,1.1073,0.9209,C4
f00,f10,f20,f30,f40,f50,f61,f70,f80,0.7415,1.0505,1.266,1.5992,0.3298,0.4549,0.6962,0.5952,0.9347,C4
f00,f10,f20,f30,f41,f50,f61,f71,f80,0.292,0.8189,0.3996,1.9938,1.3407,0.5278,0.2322,1.0285,0.2028,C4
f01,f10,f20,f30,f40,f50,f61,f71,f80,0.4732,0.9557,0.5953,1.1154,0.2926,0.0081,0.4533,0.0445,0.7673,C4
f00,f10,f20,f30,f40,f50,f61,f71,f80,1.3333,0.0787,0.9383,1.8228,1.4852,0.9934,0.7444,0.8532,0.6382,C4
f00,f11,f20,f30,f40,f50,f61,f70,f80,0.9674,0.7673,0.5217,1.0753,1.598,0.4602,0.5625,0.211,1.5643,C4
f00,f10,f20,f30,f40,f50,f61,f71,f80,1.0222,1.5234,1.2784,0.5949,1.4148,1.1611,1.1262,0.7415,0.2297,C4
f00,f11,f20,f30,f41,f50,f60,f71,f80,1.3503,0.1448,0.105,0.5406,0.6591,0.4265,1.1365,1.056,0.5235,C4
f00,f10,f20,f30,f41,f50,f61,f71,f80,0.9554,1.5028,0.7181,2.2652,0.5755,0.9698,0.9672,0.2318,1.34,C4
f00,f11,f20,f30,f41,f50,f61,f71,f80,0.9268,0.9724,0.8819,0.3535,0.0648,1.097,0.1317,0.2237,0.788,C4
f00,f10,f20,f30,f40,f51,f61,f71,f80,0.6813,1.4435,0.5081,1.9364,0.1529,0.3225,0.5019,0.311,0.7666,C4
f01,f10,f20,f30,f40,f51,f60,f71,f80,0.1794,1.5273,0.6702,0.5433,0.807,1.0757,0.734,0.2396,0.7941,C4
f01,f10,f20,f30,f41,f50,f61,f70,f80,0.8207,1.5265,0.1149,0.5971,1.3534,0.9642,0.6205,0.7178,0.183,C4
f00,f11,f21,f31,f41,f50,f60,f71,f80,0.941,0.8743,1.2425,1.5183,0.7524,0.0785,1.1624,0.3049,0.8388,C4
f00,f10,f21,f30,f40,f50,f61,f71,f81,0.04,0.6186,0.7427,0.2347,0.4545,1.0168,0.9125,0.9754,0.2589,C4
f01,f10,f20,f30,f40,f50,f61,f71,f80,1.1431,0.9485,0.4929,1.642,1.1065,0.9892,0.3704,0.9529,0.3895,C4
f00,f10,f20,f30,f40,f50,f61,f71,f80,0.1389,0.2701,0.6526,0.4973,1.0379,1.0401,1.0613,0.8656,1.4191,C4
f00,f10,f21,f30,f40,f50,f60,f71,f80,1.2869,1.4767,0.9957,2.2938,0.9689,0.49,0.864,0.7462,1.766,C4
f00,f10,f21,f30,f41,f50,f60,f71,f80,1.2027,0.2862,0.3849,0.5369,1.1065,0.6002,0.0746,0.4448,0.0615,C4
f00,f10,f20,f31,f41,f50,f61,f71,f80,1.1367,1.4806,0.4654,1.2094,0.3677,0.2222,0.4718,0.4896,2.0272,C4
f00,f10,f20,f30,f41,f51,f61,f71,f80,1.1392,1.5374,0.3523,1.8848,0.7341,1.0993,0.7478,0.2741,1.5947,C4
f01,f10,f20,f30,f40,f50,f61,f71,f80,0.468,1.3401,0.8133,1.0927,0.9247,0.6959,0.4892,0.9036,1.3792,C4
f00,f10,f20,f31,f40,f50,f61,f71,f80,0.7596,0.3274,1.1689,1.9724,1.3475,0.36,0.6832,0.9578,2.0507,C4
f00,f10,f20,f30,f40,f50,f61,f70,f80,0.3417,0.5178,0.9828,1.4881,1.505,0.6007,0.336,0.5256,1.6607,C4
f01,f11,f20,f30,f41,f50,f61,f71,f80,0.9334,0.0867,1.0779,0.6421,0.4737,0.5483,0.566,0.6143,0.2338,C4
f01,f10,f20,f31,f41,f50,f60,f70,f80,1.3551,0.9821,0.5358,0.1297,1.094,1.1084,0.6949,0.5003,0.976,C4
f00,f10,f20,f30,f40,f50,f61,f70,f80,0.8168,1.0016,1.0922,0.9525,1.4182,0.9461,0.9705,0.8238,0.0059,C4
f00,f10,f20,f30,f41,f50,f60,f71,f80,1.3569,1.2927,0.5865,1.8624,1.1553,0.0845,0.8055,0.1945,1.5469,C4
f00,f10,f20,f30,f41,f50,f61,f71,f81,1.1158,0.0571,0.6762,0.2889,0.1833,0.4354,0.0308,1.0048,0.4053,C4
f00,f11,f21,f30,f41,f50,f61,f71,f80,1.2967,0.6746,1.0538,1.369,1.3699,0.3157,1.1466,0.0604,2.0494,C4
f00,f10,f20,f30,f40,f50,f60,f70,f80,1.1636,0.8652,0.398,0.9,0.2265,0.3238,1.0609,0.0985,1.693,C4
f00,f10,f21,f30,f40,f51,f61,f71,f80,0.4513,0.8016,0.1412,0.7518,1.0616,0.097,0.1935,1.0445,1.5225,C4
f01,f11,f20,f30,f41,f50,f60,f71,f81,0.2608,1.1624,1.1058,1.9465,1.3842,0.8241,0.5344,0.696,1.6228,C4
f00,f10,f21,f30,f41,f50,f61,f70,f80,0.9076,1.3264,1.2826,1.763,0.8192,0.2659,0.1277,0.3439,0.4178,C4
f00,f10,f20,f30,f40,f51,f61,f71,f80,0.2622,0.7769,0.4311,0.5313,1.2628,0.3788,1.2106,0.2196,1.8905,C4
f01,f10,f21,f30,f40,f50,f61,f71,f80,0.3268,0.9714,0.1093,0.4126,0.7629,0.9659,1.1931,0.8848,0.4247,C4
f00,f11,f20,f31,f41,f50,f61,f71,f80,0.0331,0.779,1.2686,2.1188,0.5884,0.5788,0.673,0.7132,1.1719,C4
f00,f10,f20,f31,f41,f50,f61,f71,f80,0.4728,0.1077,0.5102,0.0216,0.0468,0.57,0.9408,0.6961,0.6143,C4
f01,f10,f20,f30,f41,f50,f60,f71,f80,1.2146,1.4658,0.6357,0.538,0.2598,0.9176,0.3948,0.7406,2.0556,C4
f00,f10,f20,f30,f40,f50,f60,f70,f80,0.3868,1.3057,0.3036,2.1476,1.2742,0.072,0.8604,0.5005,0.9991,C4
f00,f11,f21,f30,f41,f50,f61,f70,f80,0.4324,1.2855,0.9367,2.2174,1.1454,0.3724,0.3156,0.6931,0.2537,C4
f00,f11,f21,f31,f41,f50,f60,f70,f80,0.3721,0.4794,0.6938,1.8236,0.6155,0.0585,0.6335,0.4735,1.0085,C4
f01,f11,f21,f31,f41,f50,f61,f71,f80,0.7395,0.3737,0.5451,0.809,0.6879,0.0342,0.9748,0.8839,1.7659,C4
f00,f11,f20,f30,f41,f50,f60,f70,f80,0.0622,0.9831,0.6081,0.066,1.2219,0.1867,0.3132,0.8981,0.5589,C4
f00,f10,f20,f30,f40,f50,f61,f71,f80,1.271,1.5214,1.2682,0.3308,0.4286,0.0106,1.1446,1.0432,1.005,C4
f00,f10,f20,f31,f41,f50,f61,f70,f80,0.827,1.0455,0.275,0.6757,1.0728,0.8815,0.1589,0.8706,2.0547,C4
f01,f10,f20,f30,f41,f50,f60,f71,f80,0.6891,0.0153,1.1691,0.3164,0.996,1.131,0.213,0.0756,0.0199,C4
f01,f11,f20,f30,f40,f50,f61,f71,f80,0.712,0.5165,1.0588,1.8087,0.2666,0.9418,1.1668,0.4071,1.5877,C4
f00,f10,f20,f30,f41,f51,f60,f71,f80,1.006,0.4721,1.0706,1.3199,0.3915,0.3037,0.4801,0.2809,0.5596,C4
f01,f10,f20,f30,f40,f50,f61,f71,f80,1.0554,1.4577,0.8011,1.0193,0.2739,0.2155,0.6276,0.0353,0.4469,C4
f01,f11,f21,f31,f41,f50,f61,f71,f80,0.8869,0.685,0.8038,1.1055,1.419,0.9174,0.1595,0.3377,1.8639,C4
f01,f11,f20,f30,f40,f51,f60,f71,f80,0.047,0.0018,0.9897,1.0427,1.0883,0.2329,0.371,0.8458,0.5506,C4
f01,f10,f20,f30,f41,f51,f60,f71,f80,0.7569,0.1619,0.1858,1.1913,1.4261,0.6691,0.5676,0.8299,1.1252,C4
f00,f10,f20,f31,f41,f50,f61,f70,f80,0.4138,0.3288,0.9006,0.5464,0.6567,0.7707,0.8778,0.9097,0.9948,C4
f01,f10,f20,f30,f40,f50,f60,f71,f80,0.1161,1.3178,1.2717,1.3073,1.2094,0.5821,1.0108,0.8034,0.2502,C4
f00,f10,f20,f30,f41,f50,f61,f71,f80,0.8881,0.0672,0.067,0.5974,0.3813,0.0434,0.3635,0.5142,1.3774,C4
f00,f10,f20,f30,f40,f51,f61,f71,f80,0.8348,1.1256,1.1923,1.9888,0.2455,0.8574,0.0279,0.8708,1.2611,C4
f00,f10,f20,f31,f41,f51,f61,f71,f80,0.2573,0.3228,1.0871,0.0133,0.0832,1.1258,1.0794,0.0563,0.7209,C4
f00,f10,f20,f31,f41,f50,f61,f70,f80,0.039,0.786,0.3285,1.8458,1.5714,0.1212,0.4425,0.9363,1.8445,C4
f01,f11,f21,f30,f41,f50,f61,f71,f80,0.3423,1.4393,1.2108,0.486,1.0321,0.3188,0.4926,1.165,0.3859,C4
f00,f10,f20,f30,f41,f51,f61,f70,f80,0.5188,0.0871,0.7239,0.3862,1.0965,1.1047,0.867,1.1271,0.306,C4
f00,f10,f20,f30,f40,f50,f60,f71,f80,0.9737,0.5129,0.7808,0.513,0.4636,0.0736,0.826,1.1538,1.2548,C4
f00,f11,f20,f30,f40,f50,f61,f70,f80,0.1145,1.5323,0.3389,0.8336,1.3545,0.1096,0.8474,1.1101,1.7222,C4
f00,f10,f20,f30,f40,f50,f61,f71,f80,0.3729,1.2032,0.7332,1.6561,0.0423,0.431,0.0195,0.4045,0.4628,C4
f01,f10,f20,f30,f41,f50,f61,f70,f80,1.1208,0.8384,0.4868,1.7908,1.3421,0.2683,0.0795,0.7853,2.1088,C4
f00,f10,f20,f30,f40,f50,f61,f71,f80,0.0883,0.9425,0.2946,1.3484,0.5838,0.0817,0.4582,0.7793,1.8231,C4
f01,f10,f20,f30,f41,f50,f61,f70,f80,0.9629,1.1476,0.8957,2.1693,0.4924,0.1149,0.8526,0.7636,1.6571,C4
f00,f11,f20,f30,f41,f51,f61,f70,f80,1.3416,0.7538,1.0593,2.1549,0.4534,0.5463,1.0385,1.0867,0.4861,C4
f00,f11,f20,f30,f41,f50,f60,f71,f80,1.3116,0.7533,0.0081,0.785,0.7261,1.0925,0.6865,0.2284,1.9924,C4
f00,f10,f20,f31,f41,f50,f61,f71,f80,0.7414,1.1808,0.6157,1.0306,1.0258,0.634,0.3358,0.0198,2.0288,C4
f00,f10,f20,f30,f41,f50,f60,f71,f80,0.1486,0.8477,0.8835,1.9616,0.6059,0.5946,0.4949,0.3825,1.2921,C4
f00,f10,f21,f31,f41,f51,f61,f70,f80,1.111,0.1204,0.8396,2.2475,0.1435,0.4382,0.1991,0.902,1.3336,C4
f01,f10,f20,f31,f40,f50,f61,f70,f80,0.0632,0.9088,0.2409,0.7795,0.6142,0.3867,0.7058,0.6875,0.9228,C4
f00,f10,f20,f31,f41,f50,f61,f71,f80,0.56,0.3128,1.2469,1.3703,1.5925,0.6693,1.2004,0.9122,1.1328,C4
f00,f10,f20,f30,f41,f50,f61,f70,f80,0.4353,1.1962,0.4568,1.6973,1.3868,0.6274,0.7464,1.0605,1.985,C4
f00,f10,f20,f30,f40,f51,f61,f70,f80,0.4679,0.3691,0.4832,0.038,1.5326,0.2286,0.3462,0.8671,1.3964,C4
f01,f11,f20,f30,f41,f50,f61,f70,f80,0.8589,0.5779,0.8407,0.9499,0.4505,0.2963,0.2411,0.3016,1.0961,C4
f00,f10,f20,f30,f40,f51,f61,f70,f80,0.0172,0.938,0.889,1.8754,0.1289,0.5546,0.9666,0.817,1.5168,C4
f00,f10,f20,f30,f40,f50,f61,f71,f80,0.4231,0.0218,0.6145,2.2244,0.3015,0.0133,0.4979,0.7599,1.4561,C4
f00,f10,f20,f30,f40,f50,f61,f71,f81,1.0426,0.8093,1.0807,0.9988,0.8182,0.2482,0.0851,0.3497,0.9573,C4
f00,f10,f20,f30,f41,f51,f61,f70,f80,0.4113,1.5439,0.7674,1.0617,0.715,0.4725,0.9087,0.526,1.6444,C4
f01,f10,f20,f30,f41,f51,f60,f71,f80,0.6986,0.2081,0.8396,0.8739,0.1124,0.1266,0.5451,0.6798,0.3036,C4
f01,f10,f20,f30,f40,f50,f61,f71,f81,0.5137,0.7173,0.8864,0.9618,1.0136,0.411,0.0363,0.9899,0.7112,C4
f00,f10,f20,f30,f41,f51,f61,f71,f80,0.6075,1.1537,0.9088,0.7876,1.105,1.0446,0.0923,0.9288,1.3671,C4
f00,f10,f20,f31,f41,f51,f61,f71,f80,1.2388,0.1229,0.3159,1.7392,1.5276,0.2985,0.7426,0.2099,0.5213,C4
f00,f10,f20,f30,f41,f50,f61,f71,f81,0.1045,0.4461,0.6598,0.4781,1.0102,0.2695,0.3437,1.1211,1.9224,C4
f00,f10,f20,f30,f41,f50,f61,f70,f80,1.0933,1.3859,0.8359,1.6634,0.1097,0.8833,0.8128,0.5654,0.409,C4
f00,f11,f20,f30,f40,f50,f60,f71,f80,1.2643,1.5247,0.2543,1.4673,0.6811,0.6638,0.1435,0.0645,1.9211,C4
f00,f11,f20,f30,f41,f50,f61,f71,f80,0.0199,1.4574,0.5775,2.1833,1.4225,0.1238,0.5148,0.3652,1.7421,C4
f01,f11,f20,f30,f41,f50,f61,f70,f80,0.7128,0.1113,0.0097,0.7671,1.1704,0.6751,0.4335,0.7814,0.487,C4
f01,f10,f20,f31,f41,f50,f60,f70,f80,1.0006,0.2806,0.4061,1.9652,0.2106,0.3015,0.1194,0.4598,0.5519,C4
f00,f10,f20,f30,f40,f50,f61,f71,f80,0.4613,0.3216,0.2893,2.1748,0.8299,0.0258,0.36,1.0583,1.3208,C4
f00,f10,f20,f31,f41,f50,f61,f71,f80,0.0791,1.1004,1.2174,0.0365,0.794,1.1298,1.1719,0.5353,0.5889,C4
f00,f10,f20,f30,f40,f50,f61,f71,f80,0.5404,0.5018,0.7266,1.3198,1.4805,0.086,0.2448,1.1629,1.9772,C4
f01,f10,f21,f30,f40,f50,f60,f70,f80,0.2559,0.0849,0.4589,1.2629,0.9227,0.9322,1.1937,0.9439,1.5951,C4
f00,f11,f20,f31,f41,f50,f61,f70,f80,1.1554,1.2275,0.1109,1.7379,1.5239,0.4987,0.5101,0.6078,2.0813,C4
f00,f10,f20,f30,f40,f50,f61,f70,f80,0.293,0.8066,0.3182,0.8751,0.5519,1.198,0.9861,1.1269,0.0874,C4
f00,f10,f20,f30,f41,f50,f61,f71,f80,0.9565,0.9106,0.4246,1.6309,1.1497,0.4367,1.1717,1.1163,1.8839,C4
f00,f11,f20,f31,f41,f51,f61,f70,f81,0.8069,0.2975,0.6205,2.2083,1.5479,1.0241,0.6023,0.9699,0.4957,C4
f01,f10,f20,f30,f41,f50,f60,f70,f80,0.756,0.3149,0.1576,0.4155,0.7255,0.7029,1.019,0.0022,1.9038,C4
f00,f10,f20,f30,f40,f50,f61,f71,f80,0.7045,1.006,1.229,1.9274,1.2156,0.6668,1.1596,0.1816,1.9108,C4
f01,f11,f20,f30,f41,f51,f61,f71,f80,0.527,1.2721,0.4641,1.9724,0.2304,0.9671,0.4551,0.2938,1.1486,C4
f00,f11,f21,f30,f40,f50,f60,f71,f80,1.3342,0.5531,0.8235,1.0788,0.1416,0.8637,0.6868,0.0438,1.1328,C4
f00,f10,f20,f30,f40,f50,f61,f71,f80,0.7147,1.3653,0.1344,0.8424,0.1843,0.0463,0.2859,0.8718,0.22,C4
f00,f10,f20,f30,f40,f50,f60,f71,f80,0.5362,0.5587,0.9065,1.4127,1.2205,0.6881,0.6569,0.625,0.7709,C4
f00,f10,f21,f30,f40,f50,f61,f70,f81,1.2268,1.1097,0.2472,1.2185,0.3034,0.8409,0.762,0.7831,1.682,C4
f01,f11,f20,f30,f41,f50,f61,f71,f80,0.986,0.9081,0.6052,0.9423,0.9136,0.8266,0.476,0.6383,1.6617,C4
f00,f11,f20,f31,f41,f50,f61,f71,f80,0.5205,0.647,0.6298,1.2269,0.2192,1.1232,1.1663,0.9945,0.4809,C4
f01,f10,f20,f30,f41,f51,f61,f70,f81,0.8501,0.2441,0.8793,0.6698,1.3521,0.3916,0.6649,0.6231,1.8342,C4
f00,f10,f21,f30,f41,f50,f60,f70,f80,1.0615,0.5036,0.5384,1.7608,1.1129,1.0783,0.5203,0.4866,0.5574,C4
f00,f10,f20,f30,f41,f51,f61,f71,f80,0.2264,0.9571,1.142,0.9572,0.9643,0.509,0.8053,1.0115,1.9628,C4
f01,f11,f20,f31,f40,f50,f60,f70,f80,0.1201,1.4183,0.7293,1.7214,0.5732,1.1572,0.7082,0.7768,0.732,C4
f00,f10,f20,f30,f41,f50,f61,f70,f80,0.5621,0.2818,0.6397,2.2956,0.4844,1.0996,1.1585,1.0786,0.9278,C4
f00,f10,f20,f30,f41,f50,f60,f71,f80,1.2663,0.5506,0.6941,2.3751,1.4162,1.1978,0.1296,0.8801,0.274,C4
f00,f10,f20,f30,f41,f51,f60,f70,f80,0.4439,0.9039,1.2601,0.0267,0.4786,0.5688,0.2361,0.4646,1.361,C4
f00,f10,f20,f30,f41,f50,f61,f71,f80,1.1807,0.6282,1.1935,2.2597,1.198,0.72,0.4494,0.5535,1.3495,C4
f01,f10,f20,f30,f40,f50,f61,f70,f80,0.6387,1.2407,0.0591,0.7249,1.203,0.027,0.7863,0.9641,0.9642,C4
f00,f11,f20,f30,f41,f50,f60,f71,f80,0.3628,1.1211,1.2695,2.0807,1.6106,1.1803,0.8479,1.0647,0.3652,C4
f00,f10,f20,f30,f41,f51,f61,f70,f80,1.2286,1.0126,1.099,0.4859,0.5903,0.084,0.6307,0.2479,1.8325,C4
f00,f10,f21,f30,f41,f50,f61,f71,f80,0.5775,0.1154,0.2929,1.8202,1.547,0.9616,0.7573,0.4845,0.7395,C4
f01,f10,f20,f30,f41,f50,f60,f71,f80,0.3397,1.0008,0.6413,1.65,0.5539,0.821,0.8206,0.0169,1.7176,C4
f00,f10,f20,f30,f40,f50,f61,f71,f80,1.1853,1.0503,1.1672,0.7554,0.9309,0.7012,0.2624,0.1663,0.8947,C4
f01,f10,f21,f31,f41,f50,f61,f71,f80,0.6216,0.7144,1.2297,1.9109,1.6305,0.6684,0.9561,0.8373,1.3069,C4
f01,f10,f20,f30,f41,f51,f61,f71,f80,0.3173,0.3127,0.8639,2.437,1.5441,1.0857,0.0607,0.2498,0.0833,C4
f01,f11,f20,f30,f40,f50,f61,f70,f80,0.933,0.0572,0.1419,0.8068,0.8725,0.7519,0.3986,0.8104,1.3812,C4
f00,f10,f20,f30,f41,f50,f61,f70,f80,1.0743,1.1051,0.251,0.5588,0.6918,1.0644,1.1998,0.1374,0.5046,C4
f01,f10,f20,f30,f40,f50,f61,f71,f80,0.7331,0.1093,1.2765,1.6391,0.4608,1.1734,0.9926,1.0769,1.2926,C4
f01,f10,f20,f31,f41,f50,f61,f71,f80,0.655,1.1394,0.5835,2.2793,0.4784,1.0342,0.3022,0.9964,0.4349,C4
f00,f11,f20,f30,f40,f50,f61,f71,f80,0.0168,1.194,0.3767,1.2524,1.1765,0.3391,0.4128,0.8856,0.7208,C4
f00,f10,f20,f30,f41,f50,f61,f71,f80,1.3264,0.5825,1.0605,1.0868,0.6815,0.8635,0.3814,0.1283,1.0009,C4
f00,f10,f20,f31,f41,f50,f61,f70,f80,0.5959,0.0837,0.6022,2.3384,0.8142,0.4183,0.1285,1.0633,0.6611,C4
f00,f10,f20,f30,f41,f51,f60,f71,f80,1.2421,1.4544,0.3552,1.8026,1.5,0.8424,0.395,0.7076,0.2401,C4
f00,f10,f20,f30,f41,f50,f61,f70,f80,1.2144,1.0204,1.0798,0.7892,0.4378,0.1475,0.5939,0.8149,1.3672,C4
f00,f10,f20,f30,f41,f50,f61,f70,f80,1.0831,0.425,0.6395,2.1712,0.1035,0.6981,0.2279,0.2972,0.4012,C4
f00,f10,f20,f30,f40,f50,f61,f71,f81,0.371,0.1596,1.1372,0.546,1.1701,0.3807,0.5678,0.8127,1.6406,C4
f01,f10,f20,f30,f41,f51,f61,f71,f80,1.2237,0.4011,0.5662,0.7643,0.9479,0.8233,0.1379,0.9766,1.4037,C4
f01,f10,f21,f31,f41,f51,f60,f70,f80,0.6518,0.8558,1.0471,0.2313,1.3691,0.0483,0.1145,0.9773,1.247,C4
f01,f11,f20,f30,f40,f50,f61,f71,f80,0.3784,0.7804,1.0331,1.2427,1.1025,0.3781,0.7109,1.0753,1.7987,C4
