f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,class
f01,f10,f20,f30,f40,f50,f60,f70,0.1782,1.0737,1.3318,0.1642,1.5304,0.4709,0.3671,9.4477,f161,f171,f181,C4
f00,f10,f21,f31,f40,f50,f60,f70,1.0133,0.3376,0.0013,0.4907,0.6793,1.1043,0.4274,10.4154,f160,f170,f181,C4
f01,?,f20,f31,f40,f50,f61,f70,0.6753,0.6322,0.4844,0.3892,?,0.6801,0.4012,20.3215,f160,f170,f180,C4
f01,f10,f20,f31,f40,f50,f61,f71,1.38,0.4639,0.4332,0.6385,1.6957,0.4239,0.9547,0.091,f160,f170,f180,C4
f01,f10,f20,f31,f40,f50,f60,f71,0.4785,1.5343,0.9843,0.4363,2.0838,1.3956,0.467,14.2989,f161,f170,f181,C4
f01,f10,f21,f31,f40,f50,f61,f71,1.2089,0.2204,1.2461,0.5288,1.9247,1.306,0.2466,6.9034,f161,f171,f181,C4
f01,f10,f21,f31,f41,f50,f60,f71,1.1796,0.7924,0.4112,0.5545,0.184,1.3941,0.5254,12.2179,f161,f171,f180,C4
f00,f10,f21,f31,f40,f51,f60,f71,0.8105,1.4073,1.3531,0.1252,1.3168,0.1776,0.4086,12.7674,f160,f171,f180,C4
f01,f10,f21,f31,f40,f50,f60,f71,1.1448,0.9711,0.6623,0.3453,1.6538,0.829,0.2297,18.9316,f161,f170,f181,C4
f01,f10,f21,f31,f40,f50,f61,f70,0.5427,1.2809,1.1879,0.0852,0.0482,0.1408,0.8918,1.9749,f161,f171,f180,C4
f01,f10,f21,f31,f40,f50,f60,f71,0.9591,0.8669,0.8396,0.5713,0.8644,0.8956,0.0233,4.4395,f160,f170,f181,C4
f01,f10,f21,f31,f40,f51,f61,f71,0.315,1.6898,1.2611,0.9558,1.6513,0.2848,0.4657,19.8095,f161,f170,f180,C4
f01,f10,f21,f31,f40,f51,f60,f71,0.7917,0.7237,0.4776,0.9397,2.9586,0.0816,0.9912,19.9163,f161,f170,f181,C4
f01,f10,f21,f31,f41,f50,f60,f70,0.5888,1.075,0.9262,0.1232,0.4776,?,0.4896,18.1803,f161,f170,f181,C4
f01,f10,f21,f30,f40,f50,f61,f70,0.5503,0.3136,0.7136,0.4572,2.9414,1.4495,0.3457,16.0869,f160,f170,f180,C4
f00,f10,f21,f31,f40,f50,f61,f71,1.49,1.4829,?,1.208,2.4319,1.3286,1.0156,19.0632,f160,f170,f181,C4
f01,f10,f20,f31,f40,f50,f61,?,0.4384,1.1262,1.1354,1.2228,1.4611,1.8051,0.793,3.5736,f160,f170,f181,C4
f01,f10,f20,f31,f40,f51,f60,f71,0.7908,0.9654,0.7389,0.1054,3.0075,1.7953,0.1997,7.2926,f160,f170,f181,C4
f01,f10,f21,f30,f40,f51,f60,f71,1.1888,0.925,0.4872,0.9848,1.252,1.0664,0.5362,0.3224,f160,f170,f180,C4
f01,f10,f20,f30,f40,f50,f60,f71,0.2997,0.9765,0.0585,0.7811,0.0961,1.4519,0.7602,1.0094,f160,f171,f181,C4
f01,f11,f21,f31,f40,f51,f60,f71,1.4304,0.531,0.4199,0.4479,2.286,1.8352,0.4645,16.6134,f160,f170,f181,C4
f01,f10,f21,f31,f40,f50,f61,f70,?,0.4778,0.7128,0.7526,2.4049,1.7544,0.9567,8.9234,f161,f171,f180,C4
f01,f10,f20,f30,f41,f50,f61,f71,1.0658,1.6499,0.6442,1.0771,0.9146,0.1134,0.7105,19.4565,f160,f170,f181,C4
f01,f10,f21,f30,f40,f51,f61,f71,1.4071,1.6009,1.0507,1.0378,1.6589,0.8179,1.0607,7.3071,f161,f171,f181,C4
f01,f10,f21,f31,f40,f51,f60,f71,0.3457,0.1052,0.3325,0.1417,0.5895,1.6925,0.3026,20.6926,f160,f170,f180,C4
f01,f10,f21,f30,f40,f51,f60,f71,?,1.3126,0.4589,0.9661,?,1.1119,1.0548,14.2839,f160,f170,f181,C4
f01,f10,f21,f31,f40,f50,f60,f71,1.2924,1.4888,1.0141,0.9515,1.2423,0.8418,?,12.0968,f160,f170,f181,C4
f01,f10,f21,f31,f40,f50,f60,f71,0.7968,0.5775,0.3913,0.9864,1.4989,1.6616,0.0432,13.0737,f161,f171,f181,C4
f01,f10,f21,f31,f41,f50,f60,?,0.6223,0.6069,0.133,1.0096,2.7217,1.2583,0.1617,0.6339,f161,f170,f181,C4
f01,f10,f21,f31,f40,f50,f61,f70,0.0841,1.6128,1.2461,0.9301,0.094,1.2704,0.1233,18.8878,f160,f170,f180,C4
f01,f10,f21,f30,f40,f50,f60,f71,0.3572,1.3165,0.1887,0.0704,2.7239,1.5191,0.6326,19.8897,f160,f170,f181,C4
f01,f10,f21,f31,f40,f51,f61,f71,0.5533,0.1137,1.0914,0.2952,2.6409,1.6636,0.6359,8.282,f161,f171,f181,C4
f01,f10,f21,f31,f40,f50,f61,f70,0.0938,0.1613,0.155,?,1.8395,0.4296,0.8072,5.2634,f160,f171,f180,C4
f01,f10,f20,?,f40,f50,f60,f70,0.0741,1.2554,?,0.4224,?,1.5313,0.4697,6.9719,f160,f171,f180,C4
f01,f10,f20,f31,f40,f50,f61,f71,1.1093,0.4342,0.2532,0.7806,0.2402,0.5757,0.7534,8.0449,f160,f170,f181,C4
f01,f10,f20,f30,?,f50,f60,f71,0.7008,1.1763,0.3556,0.2815,1.2753,1.6304,1.0066,8.5875,f160,f170,f180,C4
f01,f10,f21,f31,f40,f51,f60,f70,1.2739,1.5096,0.087,0.2961,2.7073,0.6554,0.1271,17.5636,f161,f170,f181,C4
f00,f10,f20,f31,f40,f50,f61,f70,0.293,1.412,0.9842,0.2064,3.1601,0.0566,0.2588,4.4308,f161,f170,f181,C4
f01,f10,f20,f31,f40,f50,f60,f71,1.0655,0.2228,1.1912,0.4838,2.3951,0.3622,0.207,1.5685,f161,f170,f181,C4
f01,f10,f21,f31,f40,f50,f61,f70,0.6671,1.0585,0.1594,0.3643,1.1834,0.1515,0.7533,10.0059,f160,f171,f180,C4
f01,f10,f20,f31,f40,f50,f61,f71,0.0843,0.8663,0.4355,0.1203,2.3033,?,0.8476,18.0236,f160,f170,f180,C4
f01,f10,f21,f31,f40,f50,f60,f70,0.5939,0.2647,0.0643,1.1135,1.2028,0.7058,0.5636,2.0884,f160,f170,f181,C4
f01,?,f21,f30,f40,f50,f61,f70,0.2195,1.4901,0.4505,0.7951,2.7684,1.3844,0.6033,8.9266,f161,f171,f181,C4
f01,f10,f20,f30,f40,f50,f61,f71,1.3892,0.1573,0.2862,0.5778,2.5965,1.6571,?,21.0181,f160,f170,f181,C4
f01,f10,f21,f31,f41,f50,f60,f70,1.2463,1.7027,1.3067,0.5253,2.5661,0.966,0.9747,19.4474,f161,f171,f181,C4
f01,f10,f21,f31,f40,f50,f61,f70,0.6072,1.6638,0.7763,0.4549,2.0497,1.2736,0.2248,18.3461,f161,f171,f181,C4
f00,f10,f21,f30,f40,f50,f61,f70,1.1103,1.4526,0.9166,0.5464,1.3327,1.7746,0.3876,2.9178,f160,f171,f180,C4
f01,f10,f21,f31,f40,f51,f61,f71,1.0507,1.3449,0.7635,1.1886,1.4418,1.6231,0.9051,7.8134,f160,f171,f181,C4
f01,f10,f21,f31,f40,f50,f61,f71,1.2397,0.027,0.4699,0.8796,2.6298,?,0.3386,10.406,f160,f170,f180,C4
f01,?,f21,f30,f41,f50,f61,f70,1.4932,0.3253,0.4447,0.8158,1.2547,1.4936,0.8615,5.2852,f161,f170,f181,C4
f01,f10,f21,f31,f40,f51,f60,f71,0.0649,0.0359,0.841,0.9168,2.9724,0.2032,0.422,13.2109,f161,f170,f180,C4
f01,f10,f20,f31,f41,f51,f61,f71,1.2929,0.7763,0.0863,0.3754,2.0128,1.4047,0.9883,10.59,f161,f170,f180,C4
f01,f10,f21,f31,f41,f50,f60,f70,0.8169,1.53,0.4046,0.5217,2.0136,1.6971,0.8514,10.6958,f160,f171,f180,C4
f01,f10,f21,f31,f41,f50,f60,f70,0.7183,0.5909,1.3755,0.5737,1.5583,1.0217,0.8777,14.541,f161,f170,f181,C4
f01,f11,f21,f31,f40,f50,f60,f71,0.5688,0.7145,0.8079,1.2248,1.5137,0.7636,0.1404,5.3345,f161,f171,f181,C4
f01,f10,f21,f31,f40,f50,f61,f71,0.3858,1.3853,0.6555,0.5998,0.7177,1.0755,0.4495,16.183,f160,f171,f181,C4
f00,f11,f20,f30,f40,f51,f60,f70,0.447,1.3656,0.606,1.1265,2.189,1.7904,0.4284,?,f160,f171,f181,C4
f01,?,f21,f31,f40,f50,?,f70,0.8606,0.1712,0.7291,1.0963,2.99,0.329,0.7143,3.8969,f161,f170,f181,C4
f01,f10,f21,f30,f41,f51,f61,f70,1.0845,1.4976,0.5786,0.6437,1.3353,0.1137,0.6948,4.0906,f160,f171,f180,C4
f01,?,f20,f30,f40,f50,f61,f70,0.0619,0.0605,0.9642,0.4831,2.2664,0.1471,0.8132,1.7959,f161,f171,f180,C4
f01,f10,f20,f31,f40,f50,f60,f71,0.3904,1.2701,0.3969,0.9602,3.085,1.0351,0.7884,11.8616,f160,f170,f180,C4
f01,f10,f21,f30,f40,f50,f60,f71,0.2426,1.1415,0.4604,0.4627,2.3847,0.079,0.5271,3.4971,f161,f170,f181,C4
f00,f10,f20,f31,f40,f50,f61,f71,0.3297,1.21,0.2771,0.9544,2.1251,1.1125,0.9805,16.6471,f160,f170,f180,C4
f00,f10,f21,f30,f40,f50,f61,f71,1.0463,0.8792,0.751,0.697,1.4137,0.5693,0.3659,?,f161,f170,f181,C4
f01,f10,f21,?,f40,f51,f61,f71,0.429,1.5231,0.9125,0.1048,2.448,1.1225,0.267,6.8512,f160,f170,f180,C4
f00,f10,f20,f31,f40,f50,f60,f71,0.8299,1.4255,1.1005,1.1725,0.9766,1.1651,0.9105,4.6106,f160,f170,f180,C4
f01,f10,f21,f31,f40,f51,f61,f70,1.1501,1.3395,0.6821,0.8733,0.9722,1.7391,1.0479,1.3271,f161,f170,f180,C4
f01,f10,f21,f30,f40,f50,f60,f70,0.3348,?,?,0.2595,0.1036,1.2258,0.8111,16.9038,f160,f170,f181,C4
f01,f10,f21,f31,f40,f50,f60,f70,0.3172,1.4571,1.0671,0.2727,1.1723,?,0.503,1.3009,f160,f170,f181,C4
f01,f10,f20,f31,f40,f51,f60,f71,0.7082,0.8917,1.2949,0.9952,2.0002,1.8359,0.7597,10.8579,f160,f170,f181,C4
f00,f10,f21,f31,f40,f50,f61,f71,0.0671,0.3573,1.0158,0.0004,0.4266,1.0227,1.0359,18.4208,f160,f170,f181,C4
f01,f10,f21,f30,f41,f50,f61,f71,0.1028,0.4028,0.1034,0.5884,0.5537,0.8774,0.436,11.7135,f161,f170,f181,C4
f01,f10,f21,f30,f40,f50,f60,f70,0.2627,0.9791,0.3404,0.2802,1.2704,0.1774,0.2005,15.8306,f161,f171,f181,C4
f01,f10,f20,?,f40,f50,f60,f71,0.6386,0.8927,0.4173,0.0894,2.7641,1.395,0.9249,2.4956,f161,f171,f181,C4
f01,f10,f20,f31,f41,?,f60,f71,0.5809,0.5006,0.4084,0.7497,1.1804,1.0198,0.7068,1.0059,f160,f170,f181,C4
f01,f10,f20,f31,f40,f50,f60,f70,0.9652,0.0793,1.0315,0.2684,2.6663,0.3021,0.8162,21.2302,f160,f170,f180,C4
f01,f10,f20,f31,f40,?,f60,f71,0.3351,1.1213,0.7864,0.9178,0.6719,1.6458,0.0292,10.126,f161,f170,f181,C4
f01,f10,f21,f31,f40,f50,f61,f71,0.0454,0.0318,0.5959,0.6071,1.3397,0.1451,0.1051,17.2395,f160,f171,f181,C4
f01,f10,f21,f30,f41,f50,f60,f71,0.2584,0.917,0.6304,1.1339,3.0412,1.7317,0.4457,0.1233,f160,f171,f180,C4
f01,f10,f21,f31,f40,f51,f60,f70,0.721,0.9845,0.1902,0.1104,1.1484,1.2977,1.043,10.4884,f160,f170,f181,C4
f01,f10,f21,?,f41,f50,f60,f71,0.7676,0.0856,0.122,0.9664,0.1275,1.3895,0.621,13.5519,f161,f171,f181,C4
f01,f10,f21,f31,f40,f50,f60,f71,0.9742,1.3849,1.3206,1.1178,2.6093,?,0.5781,7.3629,f161,f171,f181,C4
f01,f10,f21,f31,f40,f50,f60,f71,0.3256,0.0322,0.3051,0.2946,0.1808,0.9761,0.3037,15.1731,f161,f171,f181,C4
f01,f10,?,f30,f40,f50,f61,f71,0.0294,0.5607,0.3798,0.1308,2.2538,0.9375,0.647,18.3958,f160,f170,f180,C4
f01,f10,f21,f31,f41,f50,f61,f71,?,1.0353,0.1157,0.7415,1.1921,0.3484,0.6384,16.8384,f160,f170,f181,C4
f01,f10,f21,?,f40,?,f60,f70,1.1647,1.6791,0.7933,0.603,?,0.8722,0.9407,14.741,f161,f171,f181,C4
f01,f10,f20,?,f40,f50,f61,f70,0.0983,1.4729,0.1096,1.1176,3.121,1.8056,0.4252,3.3024,f161,f170,f180,C4
f01,f10,f21,f30,f40,f50,f60,f70,0.628,0.5758,0.0303,0.136,2.7638,0.357,0.1492,20.5191,f160,f170,f180,C4
f01,f10,f20,f31,f40,f51,f61,f71,0.7116,0.0633,0.6414,0.88,1.6761,0.0249,0.4566,4.3578,f161,f170,f181,C4
f01,f10,f20,f30,f40,f50,f60,f71,1.041,1.5751,0.4602,0.3163,2.3504,1.5434,0.0357,2.3908,f161,f170,f180,C4
f01,f10,f21,f30,f40,f51,f60,f71,0.6365,1.3985,0.6267,0.3237,0.3506,0.4861,?,?,f160,f170,f181,C4
f01,f10,f21,f31,f40,f50,f60,f70,1.1507,0.3492,1.0985,0.3411,2.6234,1.4335,0.7056,2.4758,f161,f171,f181,C4
f01,f10,f21,f30,f41,f51,f60,f71,1.4787,0.3852,1.2375,0.6715,?,0.4394,0.119,14.0064,f161,f171,f180,C4
f01,f10,f20,f30,f40,f50,f61,f70,1.0346,0.8208,0.8436,0.8098,1.6891,1.8576,0.9612,10.772,f160,f170,f180,C4
f01,f10,f21,f31,f40,f50,f60,f71,0.9097,0.9184,0.4182,0.8537,1.198,0.1452,0.3275,7.1405,f160,f170,f181,C4
f01,f10,f20,f31,f40,f50,f60,f71,0.0198,0.8444,0.9468,1.0624,1.1543,0.2589,0.6659,10.9928,f161,f171,f181,C4
f01,f10,f21,f30,f40,f50,?,f71,1.2108,0.0002,0.3831,0.9166,0.8523,0.7917,0.0895,18.1623,f161,f171,f181,C4
f00,f10,f21,f31,f41,f51,f61,f71,1.0711,0.5068,0.7668,0.6627,1.7175,0.4808,0.4841,3.8593,f160,f170,f180,C4
f00,f10,f21,f31,f40,f50,f60,f71,0.573,0.6098,0.3588,0.6154,1.0745,0.7025,0.9003,18.6962,f161,f170,f181,C4
f01,?,f21,f31,f40,f51,f60,f71,0.7325,0.3403,1.1486,1.1356,0.8374,1.1387,0.7556,10.1913,f161,f171,f181,C4
f01,f10,f21,f31,f40,f50,f60,f71,0.7345,1.1353,1.2953,0.5305,1.6277,0.0144,0.4167,19.8998,f160,f171,f180,C4
f01,f10,f20,f30,f41,f50,f61,f70,1.0477,0.5242,1.0893,0.5788,0.6067,?,0.5434,6.2654,f160,f171,f180,C4
f01,f10,f21,f31,f40,f50,f60,f71,0.8101,0.9617,0.5169,0.4741,2.9653,0.7552,0.662,5.5422,f160,f170,f180,C4
f01,f10,f20,f31,f40,f50,f61,f70,1.3691,0.6219,0.8954,0.3913,2.5435,0.1025,0.6225,21.1297,f160,f170,f180,C4
f01,f10,f21,f30,f40,f50,f60,f70,1.3118,0.6469,0.4861,1.1123,1.5652,1.4737,0.2882,12.2714,f161,f170,f181,C4
f01,f10,f21,f31,f40,f50,f60,f71,1.0113,?,0.7431,0.3956,2.1609,1.6441,0.8283,12.5592,f160,f170,f180,C4
f01,f10,f20,f31,f40,f51,f60,f71,1.0429,1.2502,1.2337,0.7792,1.7879,0.4868,0.7774,6.4428,f161,f171,f180,C4
f01,?,f20,f31,f40,f50,f61,f70,1.2633,0.9064,0.4047,0.3391,1.6873,1.3446,0.486,19.0992,f161,f170,f181,C4
f01,f10,f21,f31,f40,f50,f60,f71,0.7787,1.109,1.2193,0.4492,0.2848,0.0313,0.1428,5.7785,f160,f171,f181,C4
f01,f10,f21,f31,f40,f50,f60,f70,1.4927,1.5583,0.3482,0.2946,0.7062,0.9859,0.7553,11.3525,f161,f171,f180,C4
f01,f10,f20,f31,f40,f51,f60,?,1.2064,1.0511,0.169,0.4749,0.1471,1.1943,0.3896,8.7539,f160,f170,f181,C4
f01,f10,f20,f30,f40,f50,f60,f71,0.7805,?,0.1293,0.3554,0.4658,0.9479,1.0619,11.1606,f161,f170,f181,C4
f01,f10,f21,f30,f40,f50,f61,f70,1.4542,0.5956,0.4911,0.9025,0.8942,1.4743,0.1358,20.4879,f160,f170,f180,C4
f01,f10,?,f31,f40,f50,f60,f71,0.0444,0.0331,0.4291,0.9803,1.2849,0.2233,0.5965,7.1668,f160,f170,f181,C4
f01,f10,f20,f30,?,f50,f60,f71,1.4501,0.2216,1.2102,0.648,1.7346,0.4473,0.1726,13.8249,f160,f170,f181,C4
f01,f11,f20,f31,f40,f51,f61,f70,1.0913,0.8018,1.3631,0.046,0.714,?,1.0515,8.4566,f161,f171,f180,C4
f01,f10,f21,f30,f41,f51,f61,f70,1.14,1.575,0.3273,0.729,1.235,1.4818,1.0279,17.1411,f161,f171,f181,C4
f01,f10,f21,f31,?,f50,f60,f71,0.749,0.6919,1.0312,0.5848,0.9225,1.0593,0.6301,12.7057,f161,f170,f181,C4
f01,f10,f20,f31,f40,f50,f61,f71,0.0538,0.7665,0.6241,1.0172,1.9851,0.0972,0.1857,8.5821,f161,f171,f180,C4
f01,f10,f21,f31,f40,f50,f61,f71,0.3288,0.6896,0.3533,1.0011,1.4276,0.0448,0.1432,8.1039,f160,f170,f180,C4
f01,f10,f21,f31,f40,f50,f61,f71,1.414,1.6757,1.0053,0.9319,0.6372,1.5966,?,0.3849,f161,f170,f180,C4
f01,f10,f20,f30,f40,f50,?,f71,1.4414,1.7242,0.4107,0.1776,0.0248,0.456,0.4461,9.7081,f161,f171,f180,C4
f01,f10,f21,f30,f41,f50,f60,f71,1.3561,0.2001,1.0124,0.3409,0.6691,1.8692,0.0522,3.5286,f161,f171,f181,C4
f01,f10,f21,f31,f40,f50,f61,f70,0.7743,1.5706,0.3586,1.2369,1.3994,1.0547,0.3784,21.1129,f161,f170,f181,C4
f01,f10,f21,f31,f40,f50,f61,f70,1.4018,1.2193,0.9283,0.399,0.2684,0.7335,0.3447,0.3752,f160,f170,f181,C4
f01,f10,f21,f31,f41,f50,f61,f71,0.9083,0.3469,?,0.193,1.2951,1.0954,0.0071,11.9422,f161,f171,f180,C4
f01,f10,f20,f31,f40,f50,f60,f70,0.4675,1.4596,?,0.2057,0.7378,1.2515,1.056,10.6357,f160,f171,f180,C4
f01,f10,f21,f31,f40,f50,f61,f70,0.7728,0.0691,0.5472,0.2382,3.1375,0.3954,0.6782,14.3325,f160,f170,f181,C4
f00,?,?,f31,f40,f50,f60,f71,0.18,1.0963,0.5071,1.0297,1.971,0.9029,0.4433,11.4188,f161,f171,f181,C4
f01,f10,f20,f31,f40,f50,f60,f70,0.4167,1.243,0.3062,0.0841,0.1713,0.1798,0.7355,8.7226,f161,f171,f181,C4
f01,f10,f21,f31,f40,f50,f61,f70,0.7508,1.6906,0.6921,1.0971,?,0.8939,0.4805,11.5276,f160,f171,f180,C4
f01,f10,f21,f31,f40,f51,f61,f70,1.0249,0.3497,0.8212,0.8605,1.2217,0.7731,0.7641,18.4865,f161,f170,f181,C4
f00,f10,f21,f31,f41,?,f61,f71,0.2165,0.0533,0.1102,0.937,0.4659,0.4973,0.4615,15.4757,f161,f170,f180,C4
f00,f10,f20,f31,f40,f50,f60,f71,0.9543,0.228,0.7952,1.0738,1.7006,1.423,0.2938,0.1607,f161,f171,f180,C4
f01,f10,f21,f30,f41,f50,f61,f71,1.3236,0.2416,1.2013,0.1468,0.0095,0.9064,0.6023,11.2945,f160,f170,f181,C4
f01,f10,f20,f31,f40,f50,f60,f71,0.7643,1.183,0.2051,0.2629,0.0107,0.6851,0.9941,15.4442,f160,f171,f180,C4
f01,f10,f21,f31,f40,f50,f60,f70,1.4374,1.1316,0.2967,0.2331,0.06,0.6659,1.0184,11.1594,f160,f171,f180,C4
f01,?,f20,f31,f41,f51,f61,f71,0.5268,0.8303,1.0257,0.3549,2.1823,1.8863,0.376,0.7308,f161,f170,f181,C4
f00,f10,f20,f30,f40,f50,f60,f70,0.6358,0.1168,?,1.0477,2.2755,0.0433,0.7033,6.0786,f161,f171,f181,C4
f01,f10,f21,f30,f40,f50,f61,f70,0.3947,1.1998,0.8592,0.6862,0.1824,0.8827,0.9703,6.0646,f161,f170,f180,C4
f01,f10,f20,f30,f40,f50,?,f71,1.398,1.2763,0.4674,0.2711,0.6733,1.5322,0.9005,11.0463,f161,f171,f180,C4
f01,f10,f21,f31,f41,f50,f60,f70,1.0724,0.3207,0.3518,0.2095,0.0923,0.8025,0.9711,6.7055,f161,f171,f180,C4
f01,f10,f20,f31,f41,f50,f60,f70,0.3701,0.6866,0.176,0.7705,2.2577,1.4227,0.4429,0.3601,f161,f171,f180,C4
f01,f10,f21,f30,f40,f50,f60,f70,0.5294,1.2707,0.3254,0.1554,?,0.5097,0.323,7.9414,f160,f171,f181,C4
?,f10,f21,f30,f40,f50,f61,f71,0.2606,1.4953,0.8027,0.8651,2.4814,0.4847,0.5862,7.5106,f160,f170,f180,C4
f01,f10,f20,f31,f41,f50,f60,f70,0.4182,0.1516,1.0459,0.1889,1.6028,1.6405,0.2484,15.719,f161,f171,f181,C4
f01,f10,f21,f30,f41,f50,f61,f71,1.2237,1.5465,0.1886,0.2455,0.5657,0.025,0.1921,12.8789,f160,f171,f181,C4
f01,f10,f21,f31,f41,f50,f61,f71,1.0066,1.4281,0.1095,0.1543,1.8662,0.2176,0.7567,14.6292,f161,f171,f181,C4
f01,f10,f20,f31,f40,f50,f61,f71,1.0632,0.2885,0.1942,1.1057,1.4145,0.1064,0.6282,7.3751,f160,f170,f180,C4
f01,f10,f21,f31,f40,f50,f60,f70,0.1785,0.3563,?,0.8003,1.5873,1.0335,0.6579,16.8516,f161,f171,f181,C4
f01,f10,f21,f30,f40,f50,f60,f71,1.2827,1.6611,1.3578,0.6747,1.0032,0.6555,0.2647,2.6289,f161,f170,f181,C4
f01,f10,f21,f31,f40,f51,f60,f71,0.7403,0.8001,0.3935,0.1606,2.5335,1.5231,0.5681,10.4233,f161,f170,f180,C4
f01,f10,f21,f31,f40,f50,f61,f71,0.0618,1.3272,0.8852,0.0861,1.9583,0.2692,0.1577,8.223,f161,f171,f181,C4
f01,f10,f20,f30,f40,f50,f60,f71,0.6962,0.6379,0.5024,0.8366,2.1521,1.809,0.2754,21.245,f160,f170,f181,C4
f00,f10,f21,f31,f40,f50,?,f71,0.5754,0.1173,1.1369,0.2653,1.2296,0.0787,0.6913,?,f160,f170,f181,C4
f01,f10,f21,f30,f41,f50,f60,f71,1.5113,0.7882,1.2515,0.6289,3.0688,1.8083,0.3986,11.4954,f161,f170,f180,C4
f01,?,f21,f31,f40,f50,f61,f70,1.2017,0.2676,1.196,0.1023,2.9983,1.105,0.4066,17.0161,f160,f170,f180,C4
f01,f10,f21,f31,f40,f50,f61,f70,1.0086,1.3766,0.6381,0.8207,0.0561,1.6167,0.4185,20.709,f161,f171,f181,C4
f01,f10,f20,f31,f40,f50,f60,f71,0.8641,1.4057,0.9429,0.2742,1.1856,1.282,0.7222,6.9707,f160,f171,f180,C4
f00,f10,f21,f31,f40,f50,f60,f71,0.0104,0.3812,0.7964,0.3924,1.4505,0.2831,0.5062,12.1484,f161,f171,f180,C4
f00,f10,f21,f31,f40,f50,f60,f71,0.229,0.6748,1.3591,0.7021,3.1248,1.7016,0.8056,17.7844,f161,f171,f181,C4
f01,?,f21,f31,f40,f50,f60,f71,0.654,0.5621,0.7121,0.0803,2.6089,0.5345,0.1366,13.2672,f160,f170,f180,C4
?,f10,f20,f31,f40,f50,f60,f71,0.3375,1.4376,0.1733,0.2589,0.3738,1.5411,1.0709,4.8025,f160,f170,f180,C4
f01,f10,f21,f31,f40,f51,f61,f71,1.5273,1.5459,0.8801,0.8187,1.1367,1.8649,0.5471,0.9626,f161,f171,f181,C4
f01,f10,f20,f31,f40,f51,f61,f71,?,1.1313,0.7026,0.8718,1.2886,0.2626,0.2274,3.9024,f160,f170,f180,C4
f01,f10,f20,f30,f40,f50,f60,f70,1.0728,1.0507,0.8807,0.6488,2.0423,0.4883,0.4053,1.4502,f160,f170,f181,C4
f01,f10,?,f31,f40,f50,f60,f71,1.5028,0.1787,?,0.9232,2.4599,0.153,0.7818,19.8094,f160,f170,f181,C4
f01,f10,f21,f31,f40,f50,f60,f71,?,0.6642,0.1948,1.0994,0.6504,1.1629,1.0739,19.1328,f160,f170,f180,C4
f01,f10,f20,?,f41,f51,f61,f71,1.1316,1.4807,0.1684,0.5986,1.0207,1.7538,0.0381,16.4755,f161,f170,f181,C4
f01,f10,f21,f31,f40,f51,f60,f71,0.4191,1.6759,1.3461,0.1512,2.872,1.1938,0.8683,4.0806,f160,f170,f180,C4
f01,f10,f20,f31,f40,f50,f61,f70,0.2558,0.9014,0.8986,0.727,2.1959,1.5528,1.0134,?,f161,f171,f181,C4
f01,f10,f21,f31,f40,f50,f60,f71,0.3207,1.4166,1.0818,0.6848,0.0255,0.962,1.0813,18.083,f161,f170,f181,C4
f01,f10,f21,f30,f40,f50,f60,f71,0.4273,0.7158,1.1761,0.9282,2.3391,0.1823,0.5013,5.4259,f160,f171,f180,C4
f00,f10,f20,f30,f40,f51,f60,f70,?,0.2985,0.8018,0.6392,0.7028,1.4809,?,14.2047,f161,f170,f181,C4
f01,f10,f20,f30,f40,f50,f60,f71,1.5028,0.5,0.3265,0.6792,2.889,1.663,0.1717,3.2971,f161,f171,f180,C4
f00,f10,f20,f30,f40,f50,f61,f71,0.74,0.1773,0.2245,0.3789,1.7941,0.1098,?,0.4118,f160,f171,f180,C4
f01,f10,f20,f31,f40,f50,f60,f71,1.3077,0.8981,0.6882,0.6624,1.7101,0.8047,0.9431,8.4156,f161,f171,f180,C4
f01,f10,f20,f31,f40,?,f61,f71,1.2634,0.779,0.3643,0.9833,0.5721,0.5907,0.9089,11.2875,f161,f171,f181,C4
f01,f10,f20,f31,f41,f50,f60,f71,1.2591,1.4261,1.3051,1.1949,1.911,0.183,0.7559,19.7045,f161,f171,f181,C4
f00,f10,f21,f31,f41,f50,f61,f70,1.152,0.7655,0.8604,0.7126,1.5699,1.0427,0.0923,?,f160,f171,f181,C4
f01,f10,f20,?,f40,f50,f60,f71,1.2166,1.6081,0.0978,0.9446,0.333,1.6545,1.0427,3.1255,f161,f171,f181,C4
f01,f10,f21,f30,?,f50,f61,f70,0.1894,0.3084,1.167,1.1665,2.4202,0.9817,0.0113,2.9759,f160,f170,f180,C4
f01,f10,f20,f30,f41,f50,f60,f71,0.4541,1.1515,1.2554,0.5097,0.2926,1.3402,0.4905,16.712,f160,f171,f180,C4
f01,f11,f20,f31,f40,f50,f60,f70,0.2875,1.1464,0.3314,0.1037,2.0042,1.4767,1.0328,10.205,f160,f171,f180,C4
f01,f10,f21,f30,f40,f50,f61,f70,0.5399,0.2289,0.715,0.106,2.4999,1.1175,0.0791,1.2952,f160,f170,f180,C4
f01,f10,f21,f31,f40,f51,f60,f71,0.9407,0.3587,0.7086,1.1442,0.4355,1.2724,0.7766,0.1738,f161,f170,f180,C4
f01,f10,f21,f30,f40,f50,f61,f70,0.0373,1.0666,0.4639,0.367,?,?,0.8596,16.707,f161,f171,f181,C4
